name,country,lat,lon,population,capital
Hassan,IN,13.00715,76.0962,155006,0
Hat Yai,TH,7.00836,100.47668,191696,0
Hathazari,BD,22.50515,91.81339,498179,0
Hathras,IN,27.59551,78.05201,126882,0
Hatsukaichi,JP,34.35,132.33333,114173,0
Havana,CU,23.13302,-82.38304,2163824,1
Haveli Lakha,PK,30.45097,73.69371,122389,0
Hawalli,KW,29.33278,48.02861,164212,0
Hayward,US,37.66882,-122.0808,158289,0
Hayy Khilda,JO,31.99202,35.84002,251000,0
Hazaribagh,IN,23.99241,85.36162,153595,0
Hebi,CN,35.73231,114.28616,634721,0
Hebron,PS,31.52935,35.0938,160470,0
Hechi,CN,24.69285,108.08376,330131,0
Hechuan,CN,29.99228,106.26461,377213,0
Hedong,CN,23.9196,115.7801,101825,0
Hefei,CN,31.86389,117.28083,5050000,0
Hegang,CN,47.34727,130.29033,743307,0
Heidelberg,DE,49.40768,8.69079,143345,0
Heihe,CN,50.24413,127.49016,223832,0
Heilbronn,DE,49.13995,9.22054,120733,0
Hejiang,CN,28.81161,105.83359,137437,0
Helsingborg,SE,56.04673,12.69437,104250,0
Helsinki,FI,60.16952,24.93545,658864,1
Henderson,US,36.0397,-114.98194,285667,0
Hengshan,CN,45.20837,130.89808,164844,0
Hengshui,CN,37.73908,115.68348,522147,0
Hengyang,CN,26.88946,112.61888,1075516,0
Hepo,CN,23.43077,115.82991,131238,0
Hepu,CN,21.65921,109.20011,192813,0
Herat,AF,34.34817,62.19967,574300,0
Hermosillo,MX,29.08874,-110.96677,812229,0
Herne,DE,51.5388,7.22572,172108,0
Heroica Guaymas,MX,27.91989,-110.89888,117253,0
Heroica Matamoros,MX,25.87972,-97.50417,510739,0
Heshan,CN,28.56938,112.34733,1249807,0
Hetauda,NP,27.42839,85.03219,195951,0
Heyuan,CN,23.73333,114.68333,463907,0
Heze,CN,35.23929,115.47358,1346717,0
Hezhou,CN,24.40357,111.56675,1005490,0
Hialeah,US,25.8576,-80.27811,237069,0
Hidalgo del Parral,MX,26.92987,-105.66618,104836,0
Higashihiroshima,JP,34.40861,132.73682,196608,0
Higashikurume,JP,35.75202,139.51169,117020,0
Higashimurayama,JP,35.75459,139.46852,151815,0
Higashiosaka,JP,34.66667,135.58333,493940,0
High Point,US,35.95569,-80.00532,110268,0
High Wycombe,GB,51.62907,-0.74934,133204,0
Hikone,JP,35.25,136.25,113647,0
Hildesheim,DE,52.15077,9.95112,103052,0
Hillsboro,US,45.52289,-122.98983,102347,0
Himamaylan,PH,10.09889,122.87056,117286,0
Himeji,JP,34.81667,134.7,530495,0
Hindaun,IN,26.73411,77.03519,105452,0
Hindupur,IN,13.82807,77.49143,151677,0
Hinganghat,IN,20.54875,78.83978,101805,0
Hino,JP,35.67306,139.40028,190435,0
Hinthada,MM,17.64944,95.45705,134947,0
Hirakata,JP,34.81352,135.64914,406331,0
Hiratsuka,JP,35.32785,139.33735,258422,0
Hirnytskyi,UA,48.0211,37.96914,107216,0
Hirosaki,JP,40.59306,140.4725,168739,0
Hiroshima,JP,34.4,132.45,1200754,0
Hisar,IN,29.15394,75.72294,307024,0
Hitachi,JP,36.6,140.65,174508,0
Hitachi-Naka,JP,36.39659,140.53479,156581,0
Hlaingthaya,MM,16.85,96.06667,687867,0
Ho,GH,6.60084,0.4713,130701,0
Ho Chi Minh City,VN,10.82302,106.62965,14002598,0
Hoa Binh,VN,20.81717,105.33759,105260,0
Hoa Cuong,VN,16.04314,108.18209,119363,0
Hoa Thanh,VN,11.28696,106.12936,147666,0
Hoan Kiem,VN,21.02857,105.85064,135618,0
Hoang Mai,VN,19.26758,105.71594,113360,0
Hobart,AU,-42.87936,147.32941,254930,0
Hofu,JP,34.05,131.56667,116925,0
Hohhot,CN,40.81056,111.65222,2350000,0
Hoima,UG,1.43314,31.35241,122700,0
Hoji ya Henda,AO,-8.80523,13.2897,642050,0
Holguin,CU,20.88722,-76.26306,319102,0
Hollywood,US,26.0112,-80.14949,149728,0
Hollywood,US,34.09834,-118.32674,167664,0
Holon,IL,32.01034,34.77918,196282,0
Homs,SY,34.72405,36.72559,775404,0
Homyel',BY,52.4345,30.9754,501102,0
Honcho,JP,35.70129,139.98648,644668,0
Hong Kong,HK,22.27832,114.17469,7396076,1
Hong Kong Island,HK,22.26302,114.18419,1195529,0
Hong Ngu,VN,10.8,105.35,101155,0
Honggang,CN,46.3974,124.88447,147977,0
Hongkou,CN,31.25,121.48917,687500,0
Honiara,SB,-9.43333,159.95,56298,1
Honmachi,JP,32.50439,130.59952,123067,0
Honolulu,US,21.30694,-157.85833,350964,0
Hoofddorp,NL,52.3025,4.68889,132734,0
Horlivka,UA,48.29986,38.01709,239828,0
Horta-Guinardo,ES,41.41849,2.1677,168092,0
Hortaleza,ES,40.47444,-3.6411,161661,0
Hortolandia,BR,-22.85833,-47.22,234259,0
Hosa'ina,ET,7.54978,37.85374,188200,0
Hosapete,IN,15.26954,76.3871,206167,0
Hoshiarpur,IN,31.53723,75.91269,168653,0
Hosur,IN,12.73647,77.83264,229528,0
Hougang New Town,SG,1.35667,103.89083,227560,0
Houston,US,29.76328,-95.36327,2314157,0
Howrah,IN,22.57688,88.31857,1027672,0
Hrodna,BY,53.6758,23.82887,361115,0
Hsinchu,TW,24.80361,120.96861,453536,0
Hua Hin,TH,12.57065,99.95876,126355,0
Huacheng,CN,24.06703,115.61309,101165,0
Huadian,CN,42.97213,126.74107,139047,0
Huai'an,CN,33.58861,119.01917,2494013,0
Huaibei,CN,33.97444,116.79167,1113321,0
Huaihua,CN,27.56337,110.00404,552622,0
Huainan,CN,32.62639,116.99694,1666826,0
Huambo,AO,-12.77611,15.73917,595304,0
Huancayo,PE,-12.06866,-75.21027,456250,0
Huanggang,CN,23.67704,116.99961,225956,0
Huanggang,CN,30.45143,114.87035,366769,0
Huangpu,CN,31.2378,121.4781,504700,0
Huangshan,CN,29.71139,118.3125,460786,0
Huangshi,CN,30.24706,115.04814,688090,0
Huangzhou,CN,30.45,114.8,122563,0
Huanuco,PE,-9.92882,-76.23989,196627,0
Huaraz,PE,-9.52614,-77.52869,118836,0
Huayin,CN,34.56528,110.06639,242488,0
Hub,PK,25.02555,66.88534,195661,0
Hubballi,IN,15.34776,75.13378,943788,0
Huddersfield,GB,53.64904,-1.78416,149017,0
Hue,VN,16.4619,107.59546,1380000,0
Huelva,ES,37.26638,-6.94004,144258,0
Hugli,IN,22.90877,88.39674,177005,0
Huicheng,CN,23.03845,116.28988,125919,0
Huinong,CN,39.23333,106.76944,136570,0
Huixing,CN,29.68403,106.61486,186972,0
Huixquilucan,MX,19.35985,-99.35016,124846,0
Huizhou,CN,23.11147,114.41523,2900113,0
Hulan,CN,45.89326,126.57836,109104,0
Hulan Ergi,CN,47.20417,123.63333,265344,0
Huludao,CN,40.75243,120.83552,944495,0
Hulunbuir,CN,49.21141,119.75582,349400,0
Humen,CN,22.81899,113.67306,191891,0
Hung Yen,VN,20.64637,106.05112,118646,0
Hungnam,KP,39.84198,127.63206,346082,0
Huntington Beach,US,33.6603,-117.99923,201899,0
Huntsville,US,34.7304,-86.58594,215006,0
Huocheng,CN,44.05305,80.87173,360000,0
Hurghada,EG,27.25738,33.81291,207132,0
Huyen Lam Ha,VN,11.81554,108.21444,144707,0
Huzhou,CN,30.8703,120.0933,1015937,0
Hwado,KR,37.6525,127.3075,106358,0
Hwaseong-si,KR,37.20682,126.8169,640890,0
Hyderabad,IN,17.38405,78.45636,6993262,0
Hyderabad,PK,25.39689,68.37718,1921275,0
Hyesan,KP,41.40167,128.17778,192680,0
Iasi,RO,47.16667,27.6,378954,0
Ibadan,NG,7.37756,3.90591,3649000,0
Ibague,CO,4.43573,-75.20289,529635,0
Ibanda,UG,-0.13398,30.49616,117700,0
Ibaraki,JP,34.81641,135.56828,287730,0
Ibarra,EC,0.34881,-78.12462,221149,0
Ibb,YE,13.96667,44.18333,771514,0
Ibirite,BR,-20.02194,-44.05889,170537,0
Ica,PE,-14.07538,-75.73422,282407,0
Ichalkaranji,IN,16.69117,74.46054,287353,0
Icheon-si,KR,37.27917,127.4425,196230,0
Ichihara,JP,35.51667,140.08333,283531,0
Ichikawa,JP,35.73413,139.9065,496676,0
Ichinomiya,JP,35.3,136.8,380073,0
Ichinoseki,JP,38.91667,141.13333,114476,0
Idku,EG,31.3073,30.2981,177152,0
Idlib,SY,35.93062,36.63393,128840,0
Ifakara,TZ,-8.13333,36.68333,205843,0
Igarassu,BR,-7.83417,-34.90639,122312,0
Igboho,NG,8.83784,3.75628,136764,0
Igdir,TR,39.92371,44.045,101700,0
Iguala de la Independencia,MX,18.34536,-99.5413,118468,0
Iguatemi,BR,-23.61277,-46.42667,149700,0
Iida,JP,35.51965,137.82074,101536,0
Iizuka,JP,33.63654,130.68678,126364,0
Ijebu Ode,NG,6.81944,3.91731,360000,0
Ijebu-Igbo,NG,6.97198,3.99938,109261,0
Ijero-Ekiti,NG,7.81514,5.06716,167632,0
Ijok,MY,3.31667,101.4,100899,0
Ikare,NG,7.52591,5.75342,465000,0
Ikeda,JP,34.82208,135.4298,104993,0
Ikeja,NG,6.59651,3.34205,313196,0
Ikere-Ekiti,NG,7.49748,5.23041,103054,0
Ikire,NG,7.36983,4.1863,222160,0
Ikirun,NG,7.91283,4.66741,134240,0
Ikoma,JP,34.68333,135.7,120741,0
Ikot Ekpene,NG,5.18194,7.71481,254806,0
Iksan,KR,35.94389,126.95444,307000,0
Ila Orangun,NG,8.01714,4.90421,179192,0
Ilagan,PH,17.14854,121.88924,164020,0
Ilam,IR,33.6374,46.4227,140940,0
Ile-Ife,NG,7.4824,4.56032,560000,0
Ilebo,CD,-4.33111,20.58638,117245,0
Ilesa,NG,7.62789,4.74161,325000,0
Ilford,GB,51.55765,0.07278,168168,0
Ilheus,BR,-14.79909,-39.03228,155499,0
Iligan,PH,8.2289,124.24344,342618,0
Iligan City,PH,8.25,124.4,312323,0
Ilobu,NG,7.83879,4.48672,118089,0
Iloilo,PH,10.69694,122.56444,473728,0
Ilorin,NG,8.49664,4.54214,1080000,0
Imabari,JP,34.07001,133.00023,170986,0
Imperatriz,BR,-5.52639,-47.49167,218106,0
Imphal,IN,24.80805,93.9442,277196,0
Imus,PH,14.42972,120.93667,481949,0
Inazawa,JP,35.25,136.78333,134751,0
Incheon,KR,37.45646,126.70515,3015482,0
Inda Silase,ET,14.10307,38.28289,100100,0
Indaiatuba,BR,-23.08842,-47.2119,256223,0
Independence,US,39.09112,-94.41551,117255,0
Indianapolis,US,39.76838,-86.15804,887642,0
Indore,IN,22.71792,75.8333,1994397,0
Indramayu,ID,-6.32639,108.32,123263,0
Inegol,TR,40.07806,29.51333,133959,0
Inezgane,MA,30.35535,-9.53639,142320,0
Inglewood,US,33.96168,-118.35313,111666,0
Ingolstadt,DE,48.76508,11.42372,120658,0
Ingombota,AO,-8.81806,13.22889,144911,0
Inisa,NG,7.84855,4.32981,164161,0
Inkisi,CD,-5.13122,15.0541,115317,0
Innsbruck,AT,47.26266,11.39454,132493,0
Insein,MM,16.88874,96.10257,247675,0
International City,AE,25.16383,55.40987,120000,0
Inzai,JP,35.83479,140.16361,105463,0
Ipatinga,BR,-19.46833,-42.53667,228746,0
Ipiranga,BR,-23.59957,-46.61599,116271,0
Ipoh,MY,4.5841,101.0829,759952,0
Ipojuca,BR,-8.39889,-35.06389,105638,0
Ipswich,GB,52.05917,1.15545,178835,0
Iquique,CL,-20.21326,-70.15027,199587,0
Iquitos,PE,-3.74814,-73.2529,377609,0
Irakleion,GR,35.32787,25.14341,137154,0
Iranshahr,IR,27.20245,60.68476,131232,0
Irapuato,MX,20.671,-101.35577,380941,0
Irbid,JO,32.55556,35.85,569068,0
Irewe,NG,6.41692,3.14058,139494,0
Iriga City,PH,13.4324,123.4115,115306,0
Iringa,TZ,-7.76667,35.7,202490,0
Irkutsk,RU,52.29566,104.29076,623869,0
Iruma,JP,35.818,139.368,147166,0
Irvine,US,33.66946,-117.82311,256927,0
Irving,US,32.81402,-96.94889,236607,0
Isahaya,JP,32.84111,130.04306,135546,0
Ise,JP,34.48333,136.7,123533,0
Ise-Ekiti,NG,7.46478,5.42333,190063,0
Isehara,JP,35.39932,139.31019,103401,0
Isesaki,JP,36.31667,139.2,211850,0
Iseyin,NG,7.97022,3.59626,365300,0
Isfahan,IR,32.65246,51.67462,1547164,0
Isfara,TJ,40.12649,70.62526,274000,0
Ishinomaki,JP,38.41667,141.3,140151,0
Isidro Casanova,AR,-34.7,-58.58745,131981,0
Isiro,CD,2.77391,27.61603,255409,0
Iskandar Puteri,MY,1.39324,103.62322,575977,0
Iskenderun,TR,36.58718,36.17347,251682,0
Islamabad,PK,33.72148,73.04329,601600,1
Islington,GB,51.53622,-0.10304,319143,0
Ismailia,EG,30.60427,32.27225,429465,0
Isparta,TR,37.76444,30.55222,172334,0
Istanbul,TR,41.01384,28.94966,15701602,0
Istaravshan,TJ,39.9142,69.00328,273500,0
Isulan,PH,6.62944,124.605,101455,0
Itabaiana,BR,-10.685,-37.42528,103440,0
Itabashi,JP,35.74893,139.71497,584483,0
Itabira,BR,-19.61917,-43.22694,113343,0
Itaborai,BR,-22.74444,-42.85944,240040,0
Itabuna,BR,-14.78556,-39.28028,205660,0
Itacoatiara,BR,-3.14306,-58.44417,112520,0
Itaguai,BR,-22.85222,-43.77528,123980,0
Itaguei,CO,6.18461,-75.59913,281853,0
Itaim Bibi,BR,-23.58581,-46.68241,101452,0
Itaim Paulista,BR,-23.50308,-46.38566,205295,0
Itaituba,BR,-4.27611,-55.98361,123314,0
Itajai,BR,-26.90778,-48.66194,155716,0
Itami,JP,34.78427,135.40126,198138,0
Itanhaem,BR,-24.18306,-46.78889,103102,0
Itapecerica da Serra,BR,-23.71694,-46.84917,158522,0
Itaperuna,BR,-21.205,-41.88778,107246,0
Itapetininga,BR,-23.59167,-48.05306,157790,0
Itapevi,BR,-23.54889,-46.93417,240961,0
Itapipoca,BR,-3.49444,-39.57861,131123,0
Itaquaquecetuba,BR,-23.48611,-46.34833,369275,0
Itaquera,BR,-23.53194,-46.44417,210960,0
Itarsi,IN,22.61477,77.76222,100574,0
Itatiba,BR,-23.00583,-46.83889,122581,0
Itu,BR,-23.26417,-47.29917,137586,0
Ituiutaba,BR,-18.97428,-49.46212,102217,0
Ituzaingo,AR,-27.58504,-56.68707,168419,0
Ivano-Frankivsk,UA,48.92312,24.71248,238196,0
Ivanovo,RU,56.99988,40.97257,406113,0
Ivanovskoye,RU,55.76667,37.83333,128000,0
Ivory Park,ZA,-25.9957,28.1971,184383,0
Iwaki,JP,37.05,140.88333,357309,0
Iwakuni,JP,34.16297,132.22,129125,0
Iwata,JP,34.7,137.85,166672,0
Iwatsuki,JP,35.96474,139.69644,108833,0
Iwo,NG,7.63527,4.18156,250443,0
Ixtapaluca,MX,19.31556,-98.88284,322271,0
Izeh,IR,31.83027,49.86756,119399,0
Izhevsk,RU,56.85225,53.19862,648213,0
Izmaylovo,RU,55.7966,37.78242,104000,0
Izmir,TR,38.41273,27.13838,2938292,0
Izmit,TR,40.76499,29.92928,196571,0
Iztacalco,MX,19.39528,-99.09778,384326,0
Iztapalapa,MX,19.35529,-99.06224,1835486,0
Izumi,JP,34.48333,135.43333,184615,0
Izumisano,JP,34.41667,135.31667,100131,0
Izumo,JP,35.36667,132.76667,172775,0
Jabalpur,IN,23.16697,79.95006,1081677,0
Jabalya,PS,31.5272,34.48347,168568,0
Jabaquara,BR,-23.65055,-46.64591,214958,0
Jaboatao dos Guararapes,BR,-8.11278,-35.01472,644037,0
Jacarei,BR,-23.30528,-45.96583,213110,0
Jackson,US,32.29876,-90.18481,153701,0
Jacksonville,US,30.33218,-81.65565,1009833,0
Jacmel,HT,18.23569,-72.53686,137966,0
Jacobabad,PK,28.28187,68.43761,219315,0
Jaen,ES,37.76922,-3.79028,113457,0
Jaffa,IL,32.05043,34.75224,100000,0
Jaffna,LK,9.66845,80.00742,169102,0
Jagadhri,IN,30.16719,77.30367,124894,0
Jagdalpur,IN,19.08136,82.02131,125463,0
Jagtial,IN,18.79473,78.91661,103930,0
Jahanabad,IN,25.21368,84.9871,103202,0
Jahrom,IR,28.5,53.5605,141634,0
Jaigaon,IN,26.84766,89.37558,158664,0
Jaipur,IN,26.91962,75.78781,3046163,0
Jajmau,IN,26.4304,80.4095,652831,0
Jakarta,ID,-6.21462,106.84513,8540121,1
Jalai Nur,CN,49.45,117.7,107828,0
Jalalabad,AF,34.42647,70.45153,271900,0
Jalalpur Jattan,PK,32.64118,74.20561,146743,0
Jalalpur Pirwala,PK,29.5051,71.22202,500000,0
Jalandhar,IN,31.32556,75.57917,868929,0
Jalapa,GT,14.63542,-89.99112,159840,0
Jalgaon,IN,21.00292,75.56602,460228,0
Jalingo,NG,8.89367,11.3596,117757,0
Jalna,IN,19.84102,75.88636,285577,0
Jalpaiguri,IN,26.51667,88.73333,107832,0
Jamaica,US,40.69149,-73.80569,216866,0
Jamalpur,BD,24.91965,89.94812,167900,0
Jamalpur,IN,25.31258,86.48888,105434,0
Jambi City,ID,-1.6,103.61667,635101,0
Jamestown,SH,-15.92488,-5.71816,637,1
Jammu,IN,32.73528,74.86167,576198,0
Jamnagar,IN,22.47292,70.06673,600943,0
Jampur,PK,29.64235,70.59518,155243,0
Jamshedpur,IN,22.80278,86.18545,1339438,0
Jamuria,IN,23.70468,87.07872,160242,0
Janakpur,NP,26.72882,85.92628,195438,0
Jandira,BR,-23.5275,-46.9025,118045,0
Janzur,LY,32.81868,13.01727,154389,0
Japeri,BR,-22.64306,-43.65333,102149,0
Jaragua,BR,-23.44077,-46.73774,211610,0
Jaragua do Sul,BR,-26.48611,-49.06667,182660,0
Jaranwala,PK,31.3332,73.41868,150380,0
Jardim Angela,BR,-23.71636,-46.76872,311432,0
Jardim Helena,BR,-23.4837,-46.41309,129409,0
Jardim Sao Luis,BR,-23.68073,-46.7394,259377,0
Jatai,BR,-17.87939,-51.72166,105729,0
Jau,BR,-22.29639,-48.55778,133497,0
Jauharabad,PK,32.29016,72.28182,113188,0
Jaunpur,IN,25.75356,82.68689,169572,0
Jayapura,ID,-2.53371,140.71813,410852,0
Jebel Ali,AE,25.00255,55.10811,210000,0
Jeddah,SA,21.49012,39.18624,4697000,0
Jeju City,KR,33.50972,126.52194,488844,0
Jember,ID,-8.17211,113.69953,298585,0
Jena,DE,50.92878,11.5899,104712,0
Jeongeup,KR,35.60004,126.91699,139876,0
Jeonju,KR,35.82194,127.14889,638421,0
Jepara,ID,-6.5924,110.671,1257912,0
Jequie,BR,-13.85875,-40.08512,127475,0
Jerez de la Frontera,ES,36.68645,-6.13606,212879,0
Jersey City,US,40.72816,-74.07764,264290,0
Jerusalem,IL,31.76904,35.21633,971800,0
Jessore,BD,23.16971,89.21371,243987,0
Jetpur,IN,21.75482,70.62347,118302,0
Jhang Sadr,PK,31.26981,72.31687,606533,0
Jhansi,IN,25.45887,78.57994,412927,0
Jhelum,PK,32.93448,73.73102,190425,0
Jhunjhunun,IN,28.12559,75.39797,118473,0
Ji Parana,BR,-10.88528,-61.95167,124333,0
Ji'an,CN,27.11716,114.97927,538699,0
Jiading,CN,31.38575,121.24465,1886100,0
Jiagedaqi,CN,50.41667,124.11667,135760,0
Jiamusi,CN,46.79711,130.31118,549549,0
Jianchang,CN,27.55831,116.63978,109108,0
Jiangmen,CN,22.58333,113.08333,1795459,0
Jiangyin,CN,31.91102,120.26302,1779515,0
Jiangyou,CN,31.76667,104.71667,127225,0
Jianshui,CN,24.2774,101.224,490000,0
Jiaohe,CN,43.72133,127.33473,123018,0
Jiaojiang,CN,28.69844,121.47331,470804,0
Jiaozhou,CN,36.28389,120.00333,619266,0
Jiaozuo,CN,35.23925,113.23914,865413,0
Jiashan,CN,30.84918,120.92583,137112,0
Jiawang,CN,34.43278,117.44194,133861,0
Jiaxing,CN,30.7522,120.75,1180000,0
Jiayuguan,CN,39.81121,98.28618,231853,0
Jiazi,CN,22.87932,116.07318,130298,0
Jieshi,CN,22.81027,115.83058,137444,0
Jieshou,CN,33.26338,115.36108,141993,0
Jieyang,CN,23.5418,116.36581,1899394,0
Jijel,DZ,36.821,5.76352,131513,0
Jijiang,CN,29.28993,106.25001,196787,0
Jijiga,ET,9.35,42.8,483000,0
Jilin,CN,43.84652,126.5608,1895865,0
Jimeta,NG,9.27949,12.45819,248148,0
Jimma,ET,7.67344,36.83441,250900,0
Jinan,CN,36.66833,116.99722,4335989,0
Jinchang,CN,38.50062,102.19379,228561,0
Jincheng,CN,35.50222,112.83278,476945,0
Jind,IN,29.31577,76.31502,167592,0
Jinfeng,CN,28.2385,116.60054,127076,0
Jing'an,CN,31.22,121.41583,936500,0
Jing'an,CN,22.21072,113.29218,186000,0
Jingdezhen,CN,29.2947,117.20789,473561,0
Jinghong,CN,22.00265,100.7697,205523,0
Jingling,CN,30.65,113.1,224871,0
Jingmen,CN,31.03361,112.20472,632954,0
Jingzhi,CN,36.31,119.3875,126703,0
Jingzhou,CN,30.35028,112.19028,1052282,0
Jinhua,CN,29.10678,119.64421,1463990,0
Jining,CN,35.405,116.58139,1241012,0
Jining,CN,41.0275,113.10583,258757,0
Jinjiang,CN,24.81978,118.57415,1416151,0
Jinshan,CN,30.83556,121.29373,822776,0
Jinshanlu,CN,47.8505,88.13286,190064,0
Jinzhong,CN,37.68403,112.75471,1226617,0
Jinzhou,CN,39.1,121.71667,215386,0
Jinzhou,CN,41.10778,121.14167,604269,0
Jiroft,IR,28.67806,57.74056,130429,0
Jishou,CN,28.31925,109.73346,102332,0
Jishu,CN,44.31667,126.8,103988,0
Jiujiang,CN,29.70475,116.00206,1164268,0
Jiupu,CN,41.06667,122.95,123843,0
Jiuquan,CN,39.74318,98.51736,428346,0
Jiutai,CN,44.15127,125.82975,175115,0
Jiutepec,MX,18.88139,-99.17778,215357,0
Jixi,CN,45.29322,130.96217,403759,0
Jiyuan,CN,35.08912,112.58815,242143,0
Jizan,SA,16.88917,42.55111,105198,0
Jizhou,CN,37.55054,115.56871,362013,0
Jizzax,UZ,40.13351,67.82956,179200,0
Joao Pessoa,BR,-7.115,-34.86306,817511,0
Jodhpur,IN,26.26841,73.00594,1056191,0
Joenkoeping,SE,57.78145,14.15618,112766,0
Joetsu,JP,37.14828,138.23642,189430,0
Johannesburg,ZA,-26.20227,28.04363,9418183,0
Johor Bahru,MY,1.4655,103.7578,858118,0
Joinville,BR,-26.30444,-48.84556,461304,0
Joliet,US,41.52519,-88.0834,147861,0
Jolo,PH,6.05222,121.00222,101002,0
Jombang,ID,-7.54595,112.23307,126465,0
Jomvu,KE,-3.98623,39.6082,163415,0
Jorhat,IN,26.75751,94.20306,126736,0
Jos,NG,9.92849,8.89212,1040000,0
Jose Bonifacio,BR,-23.56742,-46.43264,128243,0
Jose C. Paz,AR,-34.51541,-58.76813,230208,0
Juan Diaz,PA,9.04059,-79.44083,100636,0
Juazeiro,BR,-9.41167,-40.49861,237821,0
Juazeiro do Norte,BR,-7.21306,-39.31528,225230,0
Juba,SS,4.85165,31.58247,450000,1
Juiz de Fora,BR,-21.76417,-43.35028,573285,0
Juja,KE,-1.10148,37.0132,156041,0
Juliaca,PE,-15.5,-70.13333,245675,0
Junagadh,IN,21.51966,70.45981,319462,0
Jundiai,BR,-23.18639,-46.88417,443221,0
Jurong Town,SG,1.33417,103.72278,262730,0
Jurong West,SG,1.35028,103.72278,253840,0
Jutiapa,GT,14.28491,-89.88798,145880,0
Jyvaeskylae,FI,62.24147,25.72088,148744,0
Kabankalan,PH,9.9839,122.81423,210893,0
Kabin Buri,TH,13.95133,101.71739,140056,0
Kabinda,CD,-6.13791,24.48179,219396,0
Kabul,AF,34.52813,69.17233,4434550,1
Kabwe,ZM,-14.4469,28.44644,288598,0
Kadapa,IN,14.47995,78.82346,344893,0
Kadoma,JP,34.7381,135.57442,131727,0
Kadoma,ZW,-18.33328,29.91534,117381,0
Kaduna,NG,10.52641,7.43879,1850000,0
Kaech'on,KP,39.70056,125.89333,319554,0
Kaesong,KP,37.97083,126.55444,338155,0
Kafr ad Dawwar,EG,31.13379,30.12969,128539,0
Kafr ash Shaykh,EG,31.11174,30.93991,194569,0
Kafrul,BD,23.78822,90.37359,339734,0
Kafue,ZM,-15.76911,28.18136,104174,0
Kagoshima,JP,31.56667,130.55,595049,0
Kahama,TZ,-3.83333,32.6,453654,0
Kahramanmaras,TR,37.5847,36.92641,384953,0
Kaifeng,CN,34.7986,114.30742,1451741,0
Kaili,CN,26.58583,107.97972,275745,0
Kairouan,TN,35.6781,10.09633,139070,0
Kaithal,IN,29.80153,76.39959,144915,0
Kaiyuan,CN,23.69767,103.30372,198423,0
Kaiyuan,CN,42.53306,124.04028,112462,0
Kajang,MY,2.99424,101.78875,236240,0
Kajansi,UG,0.21548,32.53453,135600,0
Kakamega,KE,0.28422,34.75229,1867579,0
Kakamigahara,JP,35.41667,136.86667,144521,0
Kakegawa,JP,34.76667,138.01667,117925,0
Kakinada,IN,16.96036,82.23809,384182,0
Kakogawacho-honmachi,JP,34.76943,134.82905,271634,0
Kalaban Koro,ML,12.57329,-8.02907,148247,0
Kalaburagi,IN,17.33583,76.83757,543147,0
Kalemie,CD,-5.94749,29.19471,160961,0
Kalemyo,MM,23.19014,94.06405,348573,0
Kaliningrad,RU,54.70639,20.51102,475056,0
Kalininskiy,RU,59.99675,30.3899,504641,0
Kalisz,PL,51.76109,18.09102,108759,0
Kallakurichi,IN,11.73379,78.95925,1682687,0
Kallang,SG,1.33333,103.86667,101290,0
Kallithea,GR,37.95,23.7,100641,0
Kalmiuskyi,UA,47.11046,37.54375,101498,0
Kalmunai,LK,7.40902,81.83472,100171,0
Kalol,IN,23.24656,72.49508,134426,0
Kaluga,RU,54.53063,36.27,340851,0
Kalulushi,ZM,-12.84151,28.09479,104046,0
Kalyan,IN,19.2437,73.13554,1262255,0
Kalynivskyi,UA,48.00741,37.85378,103249,0
Kamagaya,JP,35.76971,140.00238,109932,0
Kamakura,JP,35.31085,139.54698,172929,0
Kamalia,PK,30.72708,72.64607,166617,0
Kamalshahr,IR,35.86187,50.87424,141669,0
Kamarhati,IN,22.67111,88.37472,332965,0
Kamensk-Ural'skiy,RU,56.40626,61.93347,182500,0
Kamina,CD,-8.73508,24.99798,200184,0
Kamirenjaku,JP,35.69423,139.55495,195391,0
Kamloops,CA,50.66648,-120.3192,104460,0
Kamoke,PK,31.97526,74.22304,292023,0
Kampala,UG,0.31628,32.58219,1680600,1
Kampong Baharu Cheras Batu Sebelas,MY,3.05,101.76667,232100,0
Kampong Pasir Ris,SG,1.37833,103.93194,144260,0
Kampung Baru Subang,MY,3.15,101.53333,833571,0
Kampung Kangkar Teberau,MY,1.532,103.7549,412373,0
Kampung Larkin Lama,MY,1.5024,103.744,500000,0
Kampung Pasir Gudang Baru,MY,1.4726,103.878,145639,0
Kampung Sungai Ara,MY,5.32699,100.27348,140849,0
Kampung Sungai Glugur,MY,5.36966,100.31353,145600,0
Kamsar,GN,10.65,-14.61667,113350,0
Kamyanske,UA,48.51716,34.60617,226845,0
Kamyshin,RU,50.0885,45.41277,128626,0
Kananga,CD,-5.89624,22.41659,1247168,0
Kanayannur,IN,9.96667,76.26667,851406,0
Kanazawa,JP,36.6,136.61667,466029,0
Kanchipuram,IN,12.83515,79.70006,221715,0
Kanchrapara,IN,22.95998,88.42849,136954,0
Kandahar,AF,31.61332,65.71013,523300,0
Kandy,LK,7.2906,80.6336,111701,0
Kangding,CN,30.00222,101.9569,100000,0
Kanggye,KP,40.96946,126.58523,209530,0
Kangnyong,KP,37.9075,125.51,106827,0
Kangson,KP,38.93639,125.58111,102436,0
Kanhangad,IN,12.30814,75.10632,125564,0
Kani,JP,35.40435,137.05595,102143,0
